"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","720271","23/12/2024 - 13:46","CASCATA","DOS CANUDOS","INCÊNDIO","ABT-8514","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.09352898441529","-51.174402236938484","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","720283","23/12/2024 - 14:22","SARANDI","SERTÓRIO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.99785264207866","-51.13895416259766","VISTORIA",""
"PORTO ALEGRE","720284","23/12/2024 - 14:30","SANTO ANTÔNIO","GUILHERME SCHELL","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.05583414089234","-51.20772588620151","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","720295","23/12/2024 - 15:06","SÃO JOSÉ","REVOCATA DE MELO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.06957678253192","-51.17046478550009","",""
"PORTO ALEGRE","720300","23/12/2024 - 15:08","BELEM NOVO","AVENIDA HEITOR VIEIRA","SALVAMENTO/BUSCA/RESGATE","EAL-715","BBS / 2ª CIA / 1º PEL / AQUÁTICA","-30.21613264549482","-51.1754322052002","NAUFRÁGIO",""
"PORTO ALEGRE","720324","23/12/2024 - 16:07","CENTRO","JÚLIO MESQUITA","SALVAMENTO/BUSCA/RESGATE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03418561360608","-51.23966593283339","DE ANIMAL",""
"PORTO ALEGRE","720330","23/12/2024 - 16:17","JARDIM DO SALSO","JOAQUIM PORTO VILLANOVA","AÇÕES PREVENTIVAS","ABT-8514","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.055388401684255","-51.15747213363648","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","720338","23/12/2024 - 16:36","SARANDI","FRANCISCO SILVEIRA BITENCOURT","SALVAMENTO/BUSCA/RESGATE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.991348277027896","-51.10987901687623","DE ANIMAL",""
"PORTO ALEGRE","720341","23/12/2024 - 16:51","FLORESTA","VOLUNTÁRIOS DA PÁTRIA","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.021859349750727","-51.21527910232545","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","720370","23/12/2024 - 17:45","RUBEM BERTA","PLÍNIO KROEFF","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.99608721370871","-51.113784313201904","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","720412","23/12/2024 - 19:42","ESPÍRITO SANTO","ARI PEIXOTO MARTINS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.148021822935352","-51.211051940917976","VISTORIA",""
"PORTO ALEGRE","720445","23/12/2024 - 19:58","SANTO ANTÔNIO","DOUTOR VOLTAIRE PIRES","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.057338397535005","-51.20465742904463","",""
"PORTO ALEGRE","720452","23/12/2024 - 20:29","MENINO DEUS","VICENTE LOPES DOS SANTOS","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.05208243993084","-51.225643157958984","CONTAINER",""
"PORTO ALEGRE","720457","23/12/2024 - 20:40","PARTENON","CRISTIAN FURIK","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-8514","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.06322569019878","-51.19199752807618","EXTERMÍNIO",""
"PORTO ALEGRE","720469","23/12/2024 - 21:01","JARDIM LINDOIA","MAURO GUEDES DE OLIVEIRA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.003371726109478","-51.14820241928101","EXTERMÍNIO",""
"PORTO ALEGRE","720474","23/12/2024 - 21:09","BOM JESUS","PROTASIO ALVES","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.042256784095724","-51.103563319632144","",""
"PORTO ALEGRE","720483","23/12/2024 - 22:02","LOMBA DO PINHEIRO","R. JOSÉ OLIVEIRA MATHIAS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.105614288974547","-51.14260196685791","VISTORIA",""
"PORTO ALEGRE","720488","23/12/2024 - 22:27","RUBEM BERTA","JUSCELINO KUBITSCHEK DE OLIVEIRA","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.020577404638455","-51.11232519149781","VEGETAÇÃO",""
"PORTO ALEGRE","720521","24/12/2024 - 01:30","MENINO DEUS","COMENDADOR RODOLFO GOMES","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.055165531327756","-51.22626556310517","CONTAINER",""
"PORTO ALEGRE","720525","24/12/2024 - 03:14","CENTRO","BORGES DE MEDEIROS","SALVAMENTO/BUSCA/RESGATE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03559741636996","-51.22821804010062","ELEVADORES",""
