"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","685184","16/09/2024 - 21:30","JARDIM ITU SABARÁ","MAESTRO SALVADOR CAMPANELLA","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.013888724166307","-51.137216180385224","LIXO",""
"PORTO ALEGRE","685188","16/09/2024 - 21:54","RESTINGA","CORONEL DASTRO DUTRA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.14444062178921","-51.1355209350586","TERRENO BALDIO",""
"PORTO ALEGRE","685188","16/09/2024 - 21:54","RESTINGA","CORONEL DASTRO DUTRA","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.152159525589212","-51.1432671546936","TERRENO BALDIO | VEGETAÇÃO",""
"PORTO ALEGRE","685198","16/09/2024 - 23:36","FARRAPOS","TANCREDO NEVES","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.988500160167774","-51.19522690773011","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","685198","16/09/2024 - 23:36","FARRAPOS","TANCREDO NEVES","AÇÕES PREVENTIVAS","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-29.988467636338637","-51.19513034820557","AÉREA",""
"PORTO ALEGRE","685200","17/09/2024 - 01:01","RUBEM BERTA","ÉLVIO ANTÔNIO FILIPETTO","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.99902291603153","-51.11239202988401","LIXO",""
"PORTO ALEGRE","685201","17/09/2024 - 01:07","SERRARIA","DOUTORA NOEMI VALLE ROCHA","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.162122711292557","-51.222080926613955","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","685201","17/09/2024 - 01:07","SERRARIA","DOUTORA NOEMI VALLE ROCHA","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.1614548074847","-51.22418403625489","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","685225","17/09/2024 - 07:30","RESTINGA","NÍSIA FLORESTA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.148374369387245","-51.14118576049805","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","685228","17/09/2024 - 07:44","PRAIA DE BELAS","BORGES DE MEDEIROS","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.04160664126859","-51.228711516594366","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","685228","17/09/2024 - 07:44","PRAIA DE BELAS","BORGES DE MEDEIROS","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.04130015175551","-51.228518486022956","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","685229","17/09/2024 - 08:00","ANCHIETA","AV. SEVERO DULLIUS","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.97574506544265","-51.17498237646966","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","685229","17/09/2024 - 08:00","ANCHIETA","AV. SEVERO DULLIUS","AÇÕES PREVENTIVAS","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-29.9756518","-51.1749025","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","685243","17/09/2024 - 09:00","FLORESTA","SANTO ANTÔNIO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.031464121263866","-51.21469974517823","",""
"PORTO ALEGRE","685252","17/09/2024 - 10:06","VILA NOVA","ÊNIO DE SOUZA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.121744289524326","-51.214635372161865","VISTORIA",""
"PORTO ALEGRE","685273","17/09/2024 - 11:39","ANCHIETA","LENEA GAELZER","OCORRÊNCIA NÃO ATENDIDA","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.975698889077222","-51.17491722437412","",""
"PORTO ALEGRE","685279","17/09/2024 - 12:12","JARDIM CARVALHO","THOMAZ FRANCISCO DE JESUS","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.050193653516473","-51.146494196418054","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","685318","17/09/2024 - 14:19","CRISTO REDENTOR","MALI","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.01466909438112","-51.15622757873922","VISTORIA",""
"PORTO ALEGRE","685344","17/09/2024 - 15:49","TERESÓPOLIS","OCTÁVIO DE SOUZA","PRODUTOS PERIGOSOS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.080662359262693","-51.21515034637838","EXPLOSIVO",""
"PORTO ALEGRE","685391","17/09/2024 - 17:31","CRISTAL","CAPIVARI","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.082203471871832","-51.232488155365","",""
"PORTO ALEGRE","685391","17/09/2024 - 17:31","CRISTAL","CAPIVARI","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.082630522924426","-51.24014854431153","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","685406","17/09/2024 - 18:27","CRISTAL","CAPIVARI","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.08216633691056","-51.23239159584046","",""
"PORTO ALEGRE","685428","17/09/2024 - 19:35","JARDIM ITU SABARÁ","TEN ARY TARRAGO","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.02799016299332","-51.132087697605186","LIXO",""
"PORTO ALEGRE","685437","17/09/2024 - 20:23","MENINO DEUS","DONA AUGUSTA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.06391281624268","-51.22735977172852","EXTERMÍNIO",""
"PORTO ALEGRE","685451","17/09/2024 - 22:11","RUBEM BERTA","CAPADÓCIA","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.013563861298746","-51.09653458382043","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","685451","17/09/2024 - 22:11","RUBEM BERTA","CAPADÓCIA","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.013572861751207","-51.09638214111329","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","685455","17/09/2024 - 23:22","CENTRO","PINTO BANDEIRA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.02808305058189","-51.22201681137086","CONTAINER | LIXO",""
"PORTO ALEGRE","685456","17/09/2024 - 23:30","FLORESTA","LEOPOLDO FRÓES","OCORRÊNCIA NÃO ATENDIDA","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.017948436368634","-51.21025056595634","",""
"PORTO ALEGRE","685458","17/09/2024 - 23:34","TERESÓPOLIS","PROFESSOR CARVALHO DE FREITAS","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.078118542552566","-51.20429277420045","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","685463","18/09/2024 - 00:28","TRISTEZA","NOSSA SENHORA DE LOURDES","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.113670337088028","-51.251800053662656","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","685468","18/09/2024 - 04:28","CENTRO HISTÓRICO","JOÃO PESSOA","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03573673792077","-51.220343112945564","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","685470","18/09/2024 - 04:39","PASSO DAREIA","ASSIS BRASIL","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.01147325911698","-51.164381513973204","EDIFICAÇÃO COMERCIAL",""
"PORTO ALEGRE","685472","18/09/2024 - 04:57","MENINO DEUS","COSTA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.058694253063646","-51.227531433105476","VISTORIA",""
"PORTO ALEGRE","685491","18/09/2024 - 08:35","MENINO DEUS","BARÃO DO TRIUNFO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.052175305531616","-51.21946334838868","EDIFICAÇÃO COMERCIAL",""
"PORTO ALEGRE","685493","18/09/2024 - 08:57","CORONEL APARÍCIO BORGES","SÃO JOÃO","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.069929608101152","-51.181676387786865","DE ANIMAL",""
"PORTO ALEGRE","685498","18/09/2024 - 09:16","JARDIM DO SALSO","JOAQUIM PORTO VILLANOVA","AVERIGUAÇÃO/CORTE DE ÁRVORE","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.051933854788444","-51.15792274475098","CORTE PARCIAL",""
"PORTO ALEGRE","685499","18/09/2024 - 09:18","CENTRO","RUA DEMÉTRIO RIBEIRO","SALVAMENTO/BUSCA/RESGATE","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.03603395657452","-51.22950553894044","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","685501","18/09/2024 - 09:25","FLORESTA","RUA FELIX DA CUNHA","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.020981373084677","-51.202172386569586","DE ANIMAL",""
"PORTO ALEGRE","685505","18/09/2024 - 09:30","SANTA ROSA","CRISTÓVÃO JAQUES","AÇÕES PREVENTIVAS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.987092300428856","-51.108183910350604","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO | TERRESTRE",""
"PORTO ALEGRE","685518","18/09/2024 - 10:12","PROTÁSIO ALVES","PRIMAVERA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-8514","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.045840901105773","-51.107192121787584","VISTORIA",""
"PORTO ALEGRE","685561","18/09/2024 - 12:30","RUBEM BERTA","DOS MAIAS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.002052372265137","-51.097809074656816","VISTORIA",""
"PORTO ALEGRE","685570","18/09/2024 - 13:06","RIO BRANCO","VÍTOR MEIRELES","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.03042894730348","-51.20077464450502","DE ANIMAL",""
"PORTO ALEGRE","685597","18/09/2024 - 14:41","CAMPO NOVO","RIO GRANDE","SALVAMENTO/BUSCA/RESGATE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.134549893709053","-51.19879961441712","DE ANIMAL",""
"PORTO ALEGRE","685598","18/09/2024 - 14:43","SARANDI","25 DE OUTUBRO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.985020136244284","-51.11988365567557","REMOÇÃO | VISTORIA",""
"PORTO ALEGRE","685631","18/09/2024 - 16:42","LAGEADO","DO CERRO","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.18965069926306","-51.124899387359626","VEGETAÇÃO",""
"PORTO ALEGRE","685647","18/09/2024 - 17:19","SÃO SEBASTIÃO","BALTAZAR DE OLIVEIRA GARCIA 3203","ATENDIMENTO PRÉ-HOSPITALAR","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.009893898523135","-51.1355636157631","DESENCARCERAMENTO",""
"PORTO ALEGRE","685697","18/09/2024 - 19:37","PRAIA DE BELAS","PRAIA DE BELAS","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.046268879972118","-51.22725237787531","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","685702","18/09/2024 - 19:48","PASSO DAREIA","ROQUE CALAGE","AÇÕES PREVENTIVAS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.015951162395126","-51.16330857749067","ACIDENTES DOMÉSTICOS",""
"PORTO ALEGRE","685712","18/09/2024 - 20:06","INDEPENDÊNCIA","RAMIRO BARCELOS","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.0304389797105","-51.20850951782702","CONTAINER | LIXO",""
"PORTO ALEGRE","685737","18/09/2024 - 22:29","FARROUPILHA","SANTANA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.04098437368978","-51.2129294872284","CONTAINER",""
"PORTO ALEGRE","685756","19/09/2024 - 02:04","TRISTEZA","DOUTOR MÁRIO TOTTA","AÇÕES PREVENTIVAS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.11109024552271","-51.24456880824415","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","685769","19/09/2024 - 06:58","TERESÓPOLIS","AV. TERESÓPOLIS","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.075630366577613","-51.20798349380494","CONTAINER",""
"PORTO ALEGRE","685778","19/09/2024 - 08:01","RUBEM BERTA","ADELINO FERREIRA JARDIM","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.02005717956487","-51.100544942723545","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","685781","19/09/2024 - 08:15","SERRARIA","JOSÉ DA ROCHA ESPÍNDOLA","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.16389444189176","-51.232327222824104","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","685782","19/09/2024 - 08:20","TERESÓPOLIS","AV. TERESÓPOLIS","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.083131841372573","-51.213347911834724","DE ANIMAL",""
"PORTO ALEGRE","685791","19/09/2024 - 09:21","RUBEM BERTA","PLÍNIO KROEFF","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.998762744329305","-51.1127783274683","LIXO",""
"PORTO ALEGRE","685801","19/09/2024 - 09:54","PRAIA DE BELAS","EDVALDO PEREIRA PAIVA","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.045358739055317","-51.232573986053474","APOIO À PESSOA OU INSTITUIÇÃO | FESTAS E EVENTOS",""
"PORTO ALEGRE","685814","19/09/2024 - 10:30","PARTENON","PROFESSORA LUIZINHA WIEDMANN BORGES FORTES","SALVAMENTO/BUSCA/RESGATE","ABT-8514","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.073457803546738","-51.1545753479004","DE ANIMAL",""
"PORTO ALEGRE","685817","19/09/2024 - 10:33","CENTRO HISTÓRICO","AV. VOLUNTÁRIOS DA PÁTRIA","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02743283145959","-51.22669458389282","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","685818","19/09/2024 - 10:34","APARÍCIO BORGES","RUA SÃO JORGE","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.064117096038625","-51.18564605712891","EXTERMÍNIO",""
"PORTO ALEGRE","685851","19/09/2024 - 12:23","NONOAI","RUA EREBANGO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.090075768866566","-51.22173786163331","",""
"PORTO ALEGRE","685851","19/09/2024 - 12:23","NONOAI","RUA EREBANGO","ATENDIMENTO PRÉ-HOSPITALAR","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.09005720286562","-51.221566200256355","",""
"PORTO ALEGRE","685885","19/09/2024 - 14:26","BELÉM NOVO","BECO DOIS","AÇÕES PREVENTIVAS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.209401565637187","-51.17282509803773","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","685887","19/09/2024 - 14:37","ABERTA DOS MORROS","ARMANDO CZAMANSKI","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.136424275893784","-51.20736034885015","VISTORIA",""
"PORTO ALEGRE","685903","19/09/2024 - 15:42","BELÉM NOVO","JUCA BATISTA","AÇÕES PREVENTIVAS","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.188018525567912","-51.1809253692627","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","685908","19/09/2024 - 16:16","TERESÓPOLIS","CARLOS FERREIRA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.0817207162878","-51.203799247741706","CORTE PARCIAL",""
"PORTO ALEGRE","685932","19/09/2024 - 17:41","PASSO DAS PEDRAS","TENENTE ARY TARRAGÔ","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.012365068017896","-51.130864600380036","LIXO",""
"PORTO ALEGRE","685942","19/09/2024 - 18:01","LAMI","LUIZ FEULA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.240827868951612","-51.081479787826545","VISTORIA",""
"PORTO ALEGRE","685955","19/09/2024 - 18:39","TERESÓPOLIS","PROFESSOR CARVALHO DE FREITAS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.076855893908206","-51.208584308624275","VISTORIA",""
"PORTO ALEGRE","685972","19/09/2024 - 19:06","RESTINGA","BECO DOS FARIAS","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.1521688027544","-51.14314913352871","VEGETAÇÃO",""
"PORTO ALEGRE","686016","19/09/2024 - 20:56","ABERTA DOS MORROS","ARMANDO CZAMANSKI","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.136312092734496","-51.20729835858401","EXTERMÍNIO",""
"PORTO ALEGRE","686048","19/09/2024 - 22:40","AZENHA","PROFESSOR OSCAR PEREIRA","TROTE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.05301109201987","-51.212103366851814","",""
"PORTO ALEGRE","686074","20/09/2024 - 02:31","VILA JARDIM","SATURNINO DE BRITO","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.040900962902217","-51.153996397241784","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR | LIXO",""
"PORTO ALEGRE","686116","20/09/2024 - 04:58","SÃO JOÃO","DOM PEDRO II","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.0199085571309","-51.18626832962037","COLISÃO/CHOQUE",""
"PORTO ALEGRE","686116","20/09/2024 - 04:58","SÃO JOÃO","DOM PEDRO II","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.005081279096224","-51.18766307830811","",""
"PORTO ALEGRE","686141","20/09/2024 - 07:30","VILA NOVA","PAULO MACIEL","AÇÕES PREVENTIVAS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.13002169695523","-51.21401312280392","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","686146","20/09/2024 - 07:52","PASSO DAREIA","NOVA PRATA","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.01294112734244","-51.178200244903564","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","686151","20/09/2024 - 08:13","JARDIM LINDÓIA","JAVA","OCORRÊNCIA NÃO ATENDIDA","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.000844506871903","-51.15395307540894","",""
"PORTO ALEGRE","686161","20/09/2024 - 09:07","ESPÍRITO SANTO","AVENIDA DA SERRARIA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.159664910424745","-51.22039741643053","CORTE TOTAL | VISTORIA",""
"PORTO ALEGRE","686164","20/09/2024 - 09:13","BELÉM VELHO","VENTURA PINTO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.11355728244723","-51.18343019689134","VISTORIA",""
"PORTO ALEGRE","686277","20/09/2024 - 10:38","LOMBA DO PINHEIRO","IZIDORO LIMA","INCÊNDIO","ABT-8514","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.11879319745342","-51.10432147979737","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","686277","20/09/2024 - 10:38","LOMBA DO PINHEIRO","IZIDORO LIMA","OCORRÊNCIA NÃO ATENDIDA","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.121614369087588","-51.10528663853533","",""
"PORTO ALEGRE","686291","20/09/2024 - 10:56","VILA NOVA","BECO DO IMPERIO","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.12041808437749","-51.199970045628476","LIXO",""
"PORTO ALEGRE","686356","20/09/2024 - 12:15","PETRÓPOLIS","MURILO FURTADO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.037984431868637","-51.17530345916749","CORTE PARCIAL",""
"PORTO ALEGRE","686369","20/09/2024 - 12:58","RIO BRANCO","RUA SILVA SÓ","AÇÕES PREVENTIVAS","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.03252300429921","-51.230342388153076","ACIDENTES DOMÉSTICOS",""
"PORTO ALEGRE","686410","20/09/2024 - 15:07","ANCHIETA","AV. SEVERO DULLIUS","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.987445453422513","-51.17199897766114","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","686419","20/09/2024 - 15:51","BELÉM NOVO","RUA ELI VIEIRA GOULART","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.211357891133726","-51.17923021316528","VISTORIA",""
"PORTO ALEGRE","686422","20/09/2024 - 16:17","JARDIM CARVALHO","ANTONIO DE CARVALHO","SALVAMENTO/BUSCA/RESGATE","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.064117096038625","-51.150369644165046","CAPOTAMENTO",""
"PORTO ALEGRE","686458","20/09/2024 - 18:23","CAVALHADA","VICENTE MONTEGGIA","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.095463136464673","-51.22535451844472","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","686486","20/09/2024 - 18:53","PRAIA DE BELAS","EDVALDO PEREIRA PAIVA","SALVAMENTO/BUSCA/RESGATE","AERONAVE-01","AODC / DOA / AEREO","-30.05444119920472","-51.23214483261109","AFOGAMENTO",""
"PORTO ALEGRE","686501","20/09/2024 - 19:54","SANTANA","RUA RAMIRO BARCELOS","OCORRÊNCIA NÃO ATENDIDA","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.04312978720822","-51.20748996734619","",""
"PORTO ALEGRE","686516","20/09/2024 - 21:05","RIO BRANCO","GIORDANO BRUNO","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.03467788922207","-51.20652437210084","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","686518","20/09/2024 - 21:17","VILA IPIRANGA","ALBERTO SILVA","AÇÕES PREVENTIVAS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.014892057023932","-51.15021944046021","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","686519","20/09/2024 - 21:21","SÃO GERALDO","FARRAPOS","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.009169221148472","-51.20229721069337","DE ANIMAL",""
"PORTO ALEGRE","686522","20/09/2024 - 21:24","VILA NOVA","FERNANDO PESSOA","PRODUTOS PERIGOSOS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.122059809873363","-51.20927095413209","EXPLOSIVO",""
"PORTO ALEGRE","686535","20/09/2024 - 22:54","LOMBA DO PINHEIRO","RUA DA COMUNIDADE","OCORRÊNCIA NÃO ATENDIDA","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.12770188591094","-51.10934195602642","",""
"PORTO ALEGRE","686537","20/09/2024 - 23:30","SARANDI","ENGENHEIRO FERNANDO DE ABREU PEREIRA","AÇÕES PREVENTIVAS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.00939219496134","-51.13448023796082","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","686557","21/09/2024 - 01:46","RESTINGA","ESTRADA JOÃO ANTÔNIO DA SILVEIRA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.15499829741854","-51.14013188218634","LIXO",""
"PORTO ALEGRE","686575","21/09/2024 - 07:26","TRISTEZA","COPACABANA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.102667357572443","-51.2485546096715","CORTE PARCIAL | VISTORIA",""
